ID,commune_ID,localite,localite_ID,source
20830,70403,zour,bureau_70403019,voting_lists
20831,70403,dotougou,bureau_70403020,voting_lists
20832,70403,aoudja,bureau_70403021,voting_lists
20833,70403,kaigamdi,bureau_70403022,voting_lists
20834,70403,kaigam,bureau_70403023,voting_lists
20835,70403,karbo i,bureau_70403024,voting_lists
20836,70403,karbo ii,bureau_70403025,voting_lists
20837,70403,kaouboul,bureau_70403026,voting_lists
20838,70403,tarkayamiah,bureau_70403027,voting_lists
20839,70403,guizamou,bureau_70403028,voting_lists
20840,70403,gourdi kalimbodi,bureau_70403029,voting_lists
20841,70403,dodori,bureau_70403030,voting_lists
20842,70403,kawari,bureau_70403031,voting_lists
20843,70403,dagradi kolola,bureau_70403032,voting_lists
20844,70403,fatouram,bureau_70403033,voting_lists
20845,70403,agouma,bureau_70403034,voting_lists
20846,70403,ciminti,bureau_70403035,voting_lists
20847,70403,idiguri,bureau_70403036,voting_lists
20848,70404,abari i,bureau_70404001,voting_lists
20849,70404,abari i(2),bureau_70404002,voting_lists
20850,70404,abari ii(3),bureau_70404003,voting_lists
20851,70404,achagniri i,bureau_70404004,voting_lists
20852,70404,achagniri ii,bureau_70404005,voting_lists
20853,70404,adoumchi,bureau_70404006,voting_lists
20854,70404,afounori i,bureau_70404007,voting_lists
20855,70404,afounori ii(mantatari),bureau_70404008,voting_lists
20856,70404,arifaram,bureau_70404009,voting_lists
20857,70404,arlit,bureau_70404010,voting_lists
20858,70404,badjam i,bureau_70404011,voting_lists
20859,70404,badjam ii,bureau_70404012,voting_lists
20860,70404,bakari i(banda rago),bureau_70404013,voting_lists
20861,70404,bakari ii(bakarisarki),bureau_70404014,voting_lists
20862,70404,bakari iii(bakarisabon gari),bureau_70404015,voting_lists
20863,70404,balla,bureau_70404016,voting_lists
20864,70404,bitoua i,bureau_70404017,voting_lists
20865,70404,bitoua ii,bureau_70404018,voting_lists
20866,70404,borkonoa i,bureau_70404019,voting_lists
20867,70404,borkonoa ii,bureau_70404020,voting_lists
20868,70404,boulabirin,bureau_70404021,voting_lists
20869,70404,bouladjemma,bureau_70404022,voting_lists
20870,70404,bourtoutoua i,bureau_70404023,voting_lists
20871,70404,bourtoutoua ii,bureau_70404024,voting_lists
20872,70404,cholladjeol i,bureau_70404025,voting_lists
20873,70404,cholladjeol ii,bureau_70404026,voting_lists
20874,70404,dabinoa,bureau_70404027,voting_lists
20875,70404,dangadja i,bureau_70404028,voting_lists
20876,70404,dangadja ii,bureau_70404029,voting_lists
20877,70404,diguelleol i,bureau_70404030,voting_lists
20878,70404,diguelleol ii,bureau_70404031,voting_lists
20879,70404,dirguia,bureau_70404032,voting_lists
20880,70404,dirigoua,bureau_70404033,voting_lists
20881,70404,djaberam i,bureau_70404034,voting_lists
20882,70404,djaberam ii,bureau_70404035,voting_lists
20883,70404,djalori i,bureau_70404036,voting_lists
20884,70404,djalori ii,bureau_70404037,voting_lists
20885,70404,djodari,bureau_70404038,voting_lists
20886,70404,djorokol,bureau_70404039,voting_lists
20887,70404,doubagara,bureau_70404040,voting_lists
20888,70404,doudjoumari,bureau_70404041,voting_lists
20889,70404,falamboudji,bureau_70404042,voting_lists
20890,70404,foudoui,bureau_70404043,voting_lists
20891,70404,gabana,bureau_70404044,voting_lists
20892,70404,gadiga,bureau_70404045,voting_lists
20893,70404,gaboura,bureau_70404046,voting_lists
20894,70404,gaggabi,bureau_70404047,voting_lists
20895,70404,galoa i,bureau_70404048,voting_lists
20896,70404,gambori,bureau_70404049,voting_lists
20897,70404,gamdou i(doundoum),bureau_70404050,voting_lists
20898,70404,gamdou ii,bureau_70404051,voting_lists
20899,70404,gangamari i,bureau_70404052,voting_lists
20900,70404,gangamari ii,bureau_70404053,voting_lists
20901,70404,gaou,bureau_70404054,voting_lists
20902,70404,garin mallan i(1),bureau_70404055,voting_lists
20903,70404,garin mallan daourawa i,bureau_70404056,voting_lists
20904,70404,garin mallan daourawa ii,bureau_70404057,voting_lists
20905,70404,garin mallan i(2),bureau_70404058,voting_lists
20906,70404,garin toudou i,bureau_70404059,voting_lists
20907,70404,garin toudou ii,bureau_70404060,voting_lists
20908,70404,garo,bureau_70404061,voting_lists
20909,70404,gasko,bureau_70404062,voting_lists
20910,70404,goguine,bureau_70404063,voting_lists
20911,70404,gonidi,bureau_70404064,voting_lists
20912,70404,gora,bureau_70404065,voting_lists
20913,70404,goudouram koloma,bureau_70404066,voting_lists
20914,70404,gougnal dassa(zangon dassa),bureau_70404067,voting_lists
20915,70404,guel deske,bureau_70404068,voting_lists
20916,70404,guidio,bureau_70404069,voting_lists
20917,70404,guizibouk i,bureau_70404070,voting_lists
20918,70404,guizibouk ii(dila),bureau_70404071,voting_lists
20919,70404,issoufouri i,bureau_70404072,voting_lists
20920,70404,issoufouri ii,bureau_70404073,voting_lists
20921,70404,kabiram,bureau_70404074,voting_lists
20922,70404,kago,bureau_70404075,voting_lists
20923,70404,kaigamari,bureau_70404076,voting_lists
20924,70404,kalkalowa,bureau_70404077,voting_lists
20925,70404,kaloulla i,bureau_70404078,voting_lists
20926,70404,kalloula ii,bureau_70404079,voting_lists
20927,70404,kaloulla iii,bureau_70404080,voting_lists
20928,70404,kandji,bureau_70404081,voting_lists
20929,70404,kangouri,bureau_70404082,voting_lists
20930,70404,kankamari i,bureau_70404083,voting_lists
20931,70404,kankamari ii,bureau_70404084,voting_lists
20932,70404,karalalli i,bureau_70404085,voting_lists
20933,70404,karalalli ii,bureau_70404086,voting_lists
20934,70404,karamba i,bureau_70404087,voting_lists
20935,70404,karamba ii,bureau_70404088,voting_lists
20936,70404,karamba iii,bureau_70404089,voting_lists
20937,70404,kilakinna i,bureau_70404090,voting_lists
20938,70404,kilakinna ii,bureau_70404091,voting_lists
20939,70404,kinininguiwa,bureau_70404092,voting_lists
20940,70404,kouble doki,bureau_70404093,voting_lists
20941,70404,kouble tchiloum i,bureau_70404094,voting_lists
20942,70404,kouble tchiloum ii,bureau_70404095,voting_lists
20943,70404,kourdehol(jamaare),bureau_70404096,voting_lists
20944,70404,kourdehol(tsola),bureau_70404097,voting_lists
20945,70404,lawando kouble,bureau_70404098,voting_lists
20946,70404,likadiri,bureau_70404099,voting_lists
20947,70404,limandi i,bureau_70404100,voting_lists
20948,70404,limandi ii,bureau_70404101,voting_lists
20949,70404,madadaba,bureau_70404102,voting_lists
20950,70404,madjiram alaye,bureau_70404103,voting_lists
20951,70404,madjiram zabewa,bureau_70404104,voting_lists
20952,70404,madou baredi,bureau_70404105,voting_lists
20953,70404,magadjiram,bureau_70404106,voting_lists
20954,70404,maiwako(dingualwa),bureau_70404107,voting_lists
20955,70404,malfaram,bureau_70404108,voting_lists
20956,70404,mayo,bureau_70404109,voting_lists
20957,70404,miriri,bureau_70404110,voting_lists
20958,70404,miskir,bureau_70404111,voting_lists
20959,70404,moustahari i,bureau_70404112,voting_lists
20960,70404,moustahari i(bv 2),bureau_70404113,voting_lists
20961,70404,moustahari ii,bureau_70404114,voting_lists
20962,70404,moustahari iii 1,bureau_70404115,voting_lists
20963,70404,moustahari iii 2,bureau_70404116,voting_lists
20964,70404,moustahari nwala i,bureau_70404117,voting_lists
20965,70404,moustahari nwala ii,bureau_70404118,voting_lists
20966,70404,nguel djaoule,bureau_70404119,voting_lists
20967,70404,nguel kouri,bureau_70404120,voting_lists
20968,70404,nguel woule i,bureau_70404121,voting_lists
20969,70404,nguel woule ii,bureau_70404122,voting_lists
20970,70404,quartier administratif,bureau_70404123,voting_lists
20971,70404,rifilamiram i,bureau_70404124,voting_lists
20972,70404,rifilamiram ii,bureau_70404125,voting_lists
20973,70404,riria i,bureau_70404126,voting_lists
20974,70404,riria ii(lawandi ii),bureau_70404127,voting_lists
20975,70404,riria ii(lawandi i),bureau_70404128,voting_lists
20976,70404,sabon gari i 1,bureau_70404129,voting_lists
20977,70404,sabon gari i 2,bureau_70404130,voting_lists
20978,70404,sabon gari i 3,bureau_70404131,voting_lists
20979,70404,sabon gari i 4,bureau_70404132,voting_lists
20980,70404,sabon gari ii,bureau_70404133,voting_lists
20981,70404,siminti,bureau_70404134,voting_lists
20982,70404,sissia i(golomba),bureau_70404135,voting_lists
20983,70404,soubdou djajimagi 1,bureau_70404136,voting_lists
20984,70404,soubdou djajimagi 2,bureau_70404137,voting_lists
20985,70404,soubdou faya noumoua 1,bureau_70404138,voting_lists
20986,70404,soubdou faya noumoua 2,bureau_70404139,voting_lists
20987,70404,soubdou faya noumoua 3,bureau_70404140,voting_lists
20988,70404,soubdou i 1,bureau_70404141,voting_lists
20989,70404,soubdou i 2,bureau_70404142,voting_lists
20990,70404,soubdou ii 1,bureau_70404143,voting_lists
20991,70404,soubdou ii 2,bureau_70404144,voting_lists
20992,70404,soundou nwala i,bureau_70404145,voting_lists
20993,70404,soubdou nwala ii,bureau_70404146,voting_lists
20994,70404,talbari,bureau_70404147,voting_lists
20995,70404,tillimedess,bureau_70404148,voting_lists
20996,70404,toumounde,bureau_70404149,voting_lists
20997,70404,toumourwa,bureau_70404150,voting_lists
20998,70404,tounkoure,bureau_70404151,voting_lists
20999,70404,tsola,bureau_70404152,voting_lists
21000,70404,wachak i,bureau_70404153,voting_lists
21001,70404,wachak ii,bureau_70404154,voting_lists
21002,70404,wachak(zangon tchago),bureau_70404155,voting_lists
21003,70404,wandji i(sabon gari),bureau_70404156,voting_lists
21004,70404,wandji ii,bureau_70404157,voting_lists
21005,70404,wodo,bureau_70404158,voting_lists
21006,70404,woro i 1,bureau_70404159,voting_lists
21007,70404,woro i 2,bureau_70404160,voting_lists
21008,70404,woro ii,bureau_70404161,voting_lists
21009,70404,woro iii,bureau_70404162,voting_lists
21010,70404,yari i,bureau_70404163,voting_lists
21011,70404,yari ii,bureau_70404164,voting_lists
21012,70404,yari iii,bureau_70404165,voting_lists
21013,70404,yeryerni,bureau_70404166,voting_lists
21014,70404,zabewa,bureau_70404167,voting_lists
21015,70405,tchiromari 1,bureau_70405001,voting_lists
21016,70405,tchiromari 2,bureau_70405002,voting_lists
21017,70405,guidiguir 3(quartier mania),bureau_70405003,voting_lists
21018,70405,guidiguir 4(ecole centre),bureau_70405004,voting_lists
21019,70405,guidiguir 5(ecole medersa),bureau_70405005,voting_lists
21020,70405,guidiguir 6(madougouri),bureau_70405006,voting_lists
21021,70405,guidiguir 7(garin sarki),bureau_70405007,voting_lists
21022,70405,magagiri bagarma,bureau_70405008,voting_lists
21023,70405,abke talamiri,bureau_70405009,voting_lists
21024,70405,kaigamari,bureau_70405010,voting_lists
21025,70405,gassafa 1,bureau_70405011,voting_lists
21026,70405,gassafa 2,bureau_70405012,voting_lists
21027,70405,mainaho 1,bureau_70405013,voting_lists
21028,70405,falama 1,bureau_70405014,voting_lists
21029,70405,kouble yalmou,bureau_70405015,voting_lists
21030,70405,falama 1,bureau_70405016,voting_lists
21031,70405,gaou,bureau_70405017,voting_lists
21032,70405,bradi,bureau_70405018,voting_lists
21033,70405,zangon tacha iche,bureau_70405019,voting_lists
21034,70405,wargale 1,bureau_70405020,voting_lists
21035,70405,wargale 2,bureau_70405021,voting_lists
21036,70405,malam issoufouri,bureau_70405022,voting_lists
21037,70405,wargale tchiromadi,bureau_70405023,voting_lists
21038,70405,magagirinzoul gana,bureau_70405024,voting_lists
21039,70405,alkamari tamo,bureau_70405025,voting_lists
21040,70405,alkamaram barmadi,bureau_70405026,voting_lists
21041,70405,bourou moussari,bureau_70405027,voting_lists
21042,70405,bourou tchiroma,bureau_70405028,voting_lists
21043,70405,bourou beyeye,bureau_70405029,voting_lists
21044,70405,bourou adji moussa,bureau_70405030,voting_lists
21045,70405,kolori kolo 1,bureau_70405031,voting_lists
21046,70405,koloro kolo 2,bureau_70405032,voting_lists
21047,70405,gamda,bureau_70405033,voting_lists
21048,70405,marmadi,bureau_70405034,voting_lists
21049,70405,matarawa,bureau_70405035,voting_lists
21050,70405,afounori,bureau_70405036,voting_lists
21051,70405,arifadi,bureau_70405037,voting_lists
21052,70405,danganari,bureau_70405038,voting_lists
21053,70405,tandoumaram,bureau_70405039,voting_lists
21054,70405,baou,bureau_70405040,voting_lists
21055,70405,arnadi 1,bureau_70405041,voting_lists
21056,70405,arnadi 2,bureau_70405042,voting_lists
21057,70405,lare,bureau_70405043,voting_lists
21058,70405,fau fau,bureau_70405044,voting_lists
21059,70405,rambada kolli 1,bureau_70405045,voting_lists
21060,70405,mainia,bureau_70405046,voting_lists
21061,70405,dougere mai gao,bureau_70405047,voting_lists
21062,70405,dougere hardo salaou,bureau_70405048,voting_lists
21063,70405,bakoussa,bureau_70405049,voting_lists
21064,70405,kolori boundouka,bureau_70405050,voting_lists
21065,70405,baka gano,bureau_70405051,voting_lists
21066,70405,kantari mai gambo,bureau_70405052,voting_lists
21067,70405,baka tchiroma,bureau_70405053,voting_lists
21068,70405,madouri yamma,bureau_70405054,voting_lists
21069,70405,madouri mainari,bureau_70405055,voting_lists
21070,70405,kouroua,bureau_70405056,voting_lists
21071,70405,kiinkeredi,bureau_70405057,voting_lists
21072,70405,maioutari,bureau_70405058,voting_lists
21073,70405,mairam,bureau_70405059,voting_lists
21074,70405,zoui tchiroma,bureau_70405060,voting_lists
21075,70405,ngortchouloum,bureau_70405061,voting_lists
21076,70405,madja kaigama,bureau_70405062,voting_lists
21077,70405,gadori,bureau_70405063,voting_lists
21078,70405,kandiradi,bureau_70405064,voting_lists
21079,70405,zangon elh boukar,bureau_70405065,voting_lists
21080,70405,krikandilwa,bureau_70405066,voting_lists
21081,70405,garin maina gano,bureau_70405067,voting_lists
21082,70405,fintchia 1,bureau_70405068,voting_lists
21083,70405,fintchia 2,bureau_70405069,voting_lists
21084,70405,kom kom 1,bureau_70405070,voting_lists
21085,70405,tchirawa,bureau_70405071,voting_lists
21086,70405,baderi,bureau_70405072,voting_lists
21087,70405,kilbou boudjouri,bureau_70405073,voting_lists
21088,70405,lallachi,bureau_70405074,voting_lists
21089,70405,kilbou manga,bureau_70405075,voting_lists
21090,70405,boulamari,bureau_70405076,voting_lists
21091,70405,koraoudi,bureau_70405077,voting_lists
21092,70405,djanroua,bureau_70405078,voting_lists
21093,70405,ganaho,bureau_70405079,voting_lists
21094,70405,tacha iche,bureau_70405080,voting_lists
21095,70405,abke djamboute,bureau_70405081,voting_lists
21096,70405,chargounna manga,bureau_70405082,voting_lists
21097,70405,chargounna peul,bureau_70405083,voting_lists
21098,70405,madja maloumdi,bureau_70405084,voting_lists
21099,70405,gayanga,bureau_70405085,voting_lists
21100,70405,kom kom 2,bureau_70405086,voting_lists
21101,70405,djanroua 2,bureau_70405087,voting_lists
21102,70405,zoui arifa,bureau_70405088,voting_lists
21103,70405,zango,bureau_70405089,voting_lists
21104,70406,kelle i,bureau_70406001,voting_lists
21105,70406,kelle ii,bureau_70406002,voting_lists
21106,70406,kelle iii,bureau_70406003,voting_lists
21107,70406,damou kaoudi,bureau_70406004,voting_lists
21108,70406,damou dikoumari,bureau_70406005,voting_lists
21109,70406,damou hassan,bureau_70406006,voting_lists
21110,70406,damou bouziri,bureau_70406007,voting_lists
21111,70406,kara,bureau_70406008,voting_lists
21112,70406,tchirou karim boua,bureau_70406009,voting_lists
21113,70406,damori,bureau_70406010,voting_lists
21114,70406,guin daram,bureau_70406011,voting_lists
21115,70406,kojale,bureau_70406012,voting_lists
21116,70406,angross,bureau_70406013,voting_lists
21117,70406,kredi,bureau_70406014,voting_lists
21118,70406,foude,bureau_70406015,voting_lists
21119,70406,kaoutchouloum i,bureau_70406016,voting_lists
21120,70406,kaoutchouloum ii,bureau_70406017,voting_lists
21121,70406,gadabour,bureau_70406018,voting_lists
21122,70406,adamdi,bureau_70406019,voting_lists
21123,70406,azoumba,bureau_70406020,voting_lists
21124,70406,gongom,bureau_70406021,voting_lists
21125,70406,dogosso,bureau_70406022,voting_lists
21126,70406,tachakoul,bureau_70406023,voting_lists
21127,70406,kanawoul woul,bureau_70406024,voting_lists
21128,70406,boultoumfouteme,bureau_70406025,voting_lists
21129,70406,guindawa i,bureau_70406026,voting_lists
21130,70406,guindawa ii,bureau_70406027,voting_lists
21131,70406,kouloudjia,bureau_70406028,voting_lists
21132,70406,kabourgadi,bureau_70406029,voting_lists
21133,70406,waleram,bureau_70406030,voting_lists
21134,70406,boultoum carre,bureau_70406031,voting_lists
21135,70406,boultoum koura,bureau_70406032,voting_lists
21136,70406,karimbodi,bureau_70406033,voting_lists
21137,70406,kaoulawa,bureau_70406034,voting_lists
21138,70406,laraba,bureau_70406035,voting_lists
21139,70406,katchalari,bureau_70406036,voting_lists
21140,70406,djamoto,bureau_70406037,voting_lists
21141,70406,fassaram,bureau_70406038,voting_lists
21142,70406,frouraye,bureau_70406039,voting_lists
21143,70406,badra,bureau_70406040,voting_lists
21144,70406,yaskouri,bureau_70406041,voting_lists
21145,70406,garanam,bureau_70406042,voting_lists
21146,70406,gazaoune,bureau_70406043,voting_lists
21147,70406,kroum boutou,bureau_70406044,voting_lists
21148,70406,kangama,bureau_70406045,voting_lists
21149,70406,boula koura i,bureau_70406046,voting_lists
21150,70406,boula koura ii,bureau_70406047,voting_lists
21151,70406,magage i,bureau_70406048,voting_lists
21152,70406,magage ii,bureau_70406049,voting_lists
21153,70406,maloumdi i,bureau_70406050,voting_lists
21154,70406,maloumdi ii,bureau_70406051,voting_lists
21155,70406,maloumdi iii,bureau_70406052,voting_lists
21156,70406,foreria goubdo,bureau_70406053,voting_lists
21157,70406,goubdo,bureau_70406054,voting_lists
21158,70406,tchaoura koura i,bureau_70406055,voting_lists
21159,70406,tchaoura koura ii,bureau_70406056,voting_lists
21160,70406,tchaoura grokrie,bureau_70406057,voting_lists
21161,70406,djaramdi,bureau_70406058,voting_lists
21162,70406,ardawa,bureau_70406059,voting_lists
21163,70406,guiom,bureau_70406060,voting_lists
21164,70406,silguina,bureau_70406061,voting_lists
21165,70406,assandi,bureau_70406062,voting_lists
21166,70406,guiskil i,bureau_70406063,voting_lists
21167,70406,guiskil ii,bureau_70406064,voting_lists
21168,70406,tchokoda i,bureau_70406065,voting_lists
21169,70406,tchokoda ii,bureau_70406066,voting_lists
21170,70406,maoune,bureau_70406067,voting_lists
21171,70406,kaigam,bureau_70406068,voting_lists
21172,70406,yame,bureau_70406069,voting_lists
21173,70406,brezoua lamido,bureau_70406070,voting_lists
21174,70406,brezoua,bureau_70406071,voting_lists
21175,70406,magarawa,bureau_70406072,voting_lists
21176,70406,guirbo,bureau_70406073,voting_lists
21177,70406,matakoumchi,bureau_70406074,voting_lists
21178,70406,fogri,bureau_70406075,voting_lists
21179,70406,kaoutche rini,bureau_70406076,voting_lists
21180,70406,soukounadi,bureau_70406077,voting_lists
21181,70406,doumboul,bureau_70406078,voting_lists
21182,70406,sarourou,bureau_70406079,voting_lists
21183,70406,dounia koura,bureau_70406080,voting_lists
21184,70406,saleri,bureau_70406081,voting_lists
21185,70406,moudoua,bureau_70406082,voting_lists
21186,70406,gadjamni,bureau_70406083,voting_lists
21187,70406,tchoungoul,bureau_70406084,voting_lists
21188,70406,mamadi,bureau_70406085,voting_lists
21189,70406,katori,bureau_70406086,voting_lists
21190,70406,gouma,bureau_70406087,voting_lists
21191,70406,diguegoua,bureau_70406088,voting_lists
21192,70406,dogo dogo,bureau_70406089,voting_lists
21193,70406,madja gangledi i,bureau_70406090,voting_lists
21194,70406,madja gangledi ii,bureau_70406091,voting_lists
21195,70406,kouble doudou,bureau_70406092,voting_lists
21196,70406,gadaoule,bureau_70406093,voting_lists
21197,70406,awili i,bureau_70406094,voting_lists
21198,70406,awili ii,bureau_70406095,voting_lists
21199,70406,boujouri,bureau_70406096,voting_lists
21200,70406,bouloua,bureau_70406097,voting_lists
21201,70406,kaderi,bureau_70406098,voting_lists
21202,70406,boula karawa,bureau_70406099,voting_lists
21203,70406,sananawa,bureau_70406100,voting_lists
21204,70406,kilakamba i,bureau_70406101,voting_lists
21205,70406,koulankari,bureau_70406102,voting_lists
21206,70406,kilbouaram,bureau_70406103,voting_lists
21207,70406,kilafal,bureau_70406104,voting_lists
21208,70406,tomorgol,bureau_70406105,voting_lists
21209,70406,tamsoua,bureau_70406106,voting_lists
21210,70406,koudoua,bureau_70406107,voting_lists
21211,70406,boulamba i,bureau_70406108,voting_lists
21212,70406,korofran ii,bureau_70406109,voting_lists
21213,70406,blakourgou,bureau_70406110,voting_lists
21214,70406,kayawa,bureau_70406111,voting_lists
21215,70406,guerawa i,bureau_70406112,voting_lists
21216,70406,guerawa kalimboa,bureau_70406113,voting_lists
21217,70406,niwa,bureau_70406114,voting_lists
21218,70406,giroup,bureau_70406115,voting_lists
21219,70406,sirnalik,bureau_70406116,voting_lists
21220,70406,kinza india,bureau_70406117,voting_lists
21221,70406,guel waye i,bureau_70406118,voting_lists
21222,70406,darmane i,bureau_70406119,voting_lists
21223,70406,guel boundi,bureau_70406120,voting_lists
21224,70406,boula karia,bureau_70406121,voting_lists
21225,70406,oulle,bureau_70406122,voting_lists
21226,70406,teri ya ram,bureau_70406123,voting_lists
21227,70406,gotkoumba,bureau_70406124,voting_lists
21228,70406,goyinka,bureau_70406125,voting_lists
21229,70406,karagoua,bureau_70406126,voting_lists
21230,70406,kringuim i,bureau_70406127,voting_lists
21231,70406,kringuim ii,bureau_70406128,voting_lists
21232,70406,kringuim iii,bureau_70406129,voting_lists
21233,70406,kross,bureau_70406130,voting_lists
21234,70406,djougounou,bureau_70406131,voting_lists
21235,70406,djou gounou kouble,bureau_70406132,voting_lists
21236,70406,krikalzou,bureau_70406133,voting_lists
21237,70406,koyowol,bureau_70406134,voting_lists
21238,70501,angoual biri,bureau_70501001,voting_lists
21239,70501,angoual halbaou,bureau_70501002,voting_lists
21240,70501,boukou i,bureau_70501003,voting_lists
21241,70501,boukou ii,bureau_70501004,voting_lists
21242,70501,boukou iii,bureau_70501005,voting_lists
21243,70501,boukou iv,bureau_70501006,voting_lists
21244,70501,bako raouni i,bureau_70501007,voting_lists
21245,70501,bako raouni ii,bureau_70501008,voting_lists
21246,70501,chiroka peul,bureau_70501009,voting_lists
21247,70501,chamaki,bureau_70501010,voting_lists
21248,70501,damzaki,bureau_70501011,voting_lists
21249,70501,dan koulki,bureau_70501012,voting_lists
21250,70501,dan barto i,bureau_70501013,voting_lists
21251,70501,dan barto ii,bureau_70501014,voting_lists
21252,70501,dan barto iii,bureau_70501015,voting_lists
21253,70501,dan yerima,bureau_70501016,voting_lists
21254,70501,dan rakoumi,bureau_70501017,voting_lists
21255,70501,dan rakoumi,bureau_70501018,voting_lists
21256,70501,daneki,bureau_70501019,voting_lists
21257,70501,gallo,bureau_70501020,voting_lists
21258,70501,goumba,bureau_70501021,voting_lists
21259,70501,gormeye i,bureau_70501022,voting_lists
21260,70501,gormeye ii,bureau_70501023,voting_lists
21261,70501,goultcha haoussa i,bureau_70501024,voting_lists
21262,70501,goultcha haoussa ii,bureau_70501025,voting_lists
21263,70501,goultcha bougage,bureau_70501026,voting_lists
21264,70501,goultcha peul,bureau_70501027,voting_lists
21265,70501,garbou i,bureau_70501028,voting_lists
21266,70501,garbou ii,bureau_70501029,voting_lists
21267,70501,komrom haoussa,bureau_70501030,voting_lists
21268,70501,komrom peul,bureau_70501031,voting_lists
21269,70501,maoura i,bureau_70501032,voting_lists
21270,70501,maoura ii,bureau_70501033,voting_lists
21271,70501,maikara,bureau_70501034,voting_lists
21272,70501,makadawa,bureau_70501035,voting_lists
21273,70501,mallamaoua,bureau_70501036,voting_lists
21274,70501,maimage,bureau_70501037,voting_lists
21275,70501,maimoudjia i,bureau_70501038,voting_lists
21276,70501,maimoudjia ii,bureau_70501039,voting_lists
21277,70501,maimoudjia iii,bureau_70501040,voting_lists
21278,70501,maimoudjia iv,bureau_70501041,voting_lists
21279,70501,nafouta,bureau_70501042,voting_lists
21280,70501,roufaou,bureau_70501043,voting_lists
21281,70501,roumdji i,bureau_70501044,voting_lists
21282,70501,roumdji ii,bureau_70501045,voting_lists
21283,70501,rijiyal kourma,bureau_70501046,voting_lists
21284,70501,saboura douniya,bureau_70501047,voting_lists
21285,70501,sansami,bureau_70501048,voting_lists
21286,70501,zakaroua i,bureau_70501049,voting_lists
21287,70501,zakaraoua ii,bureau_70501050,voting_lists
21288,70501,zakaraoua iii,bureau_70501051,voting_lists
21289,70502,adorifi,bureau_70502001,voting_lists
21290,70502,adorifi,bureau_70502002,voting_lists
21291,70502,agangaro,bureau_70502003,voting_lists
21292,70502,angoual bako peulh,bureau_70502004,voting_lists
21293,70502,awaki amsoudou,bureau_70502005,voting_lists
21294,70502,awaki amsoudou,bureau_70502006,voting_lists
21295,70502,awaki bougage,bureau_70502007,voting_lists
21296,70502,awaki bougage,bureau_70502008,voting_lists
21297,70502,awaki bougage,bureau_70502009,voting_lists
21298,70502,awaki peulh,bureau_70502010,voting_lists
21299,70502,badahi bougage,bureau_70502011,voting_lists
21300,70502,badahi bougage,bureau_70502012,voting_lists
21301,70502,badahi peulh,bureau_70502013,voting_lists
21302,70502,daouche,bureau_70502014,voting_lists
21303,70502,daouche,bureau_70502015,voting_lists
21304,70502,daouche,bureau_70502016,voting_lists
21305,70502,el kadanya,bureau_70502017,voting_lists
21306,70502,el kadanya,bureau_70502018,voting_lists
21307,70502,ingaouna,bureau_70502019,voting_lists
21308,70502,ingaouna,bureau_70502020,voting_lists
21309,70502,ingaouna,bureau_70502021,voting_lists
21310,70502,kadakazi bougage,bureau_70502022,voting_lists
21311,70502,kadazaki haoussa,bureau_70502023,voting_lists
21312,70502,kadazaki haoussa,bureau_70502024,voting_lists
21313,70502,kaiwa garin malam,bureau_70502025,voting_lists
21314,70502,soki,bureau_70502026,voting_lists
21315,70502,soki,bureau_70502027,voting_lists
21316,70502,soki,bureau_70502028,voting_lists
21317,70502,takara,bureau_70502029,voting_lists
21318,70502,takara,bureau_70502030,voting_lists
21319,70502,takara,bureau_70502031,voting_lists
21320,70502,tchiki kaini,bureau_70502032,voting_lists
21321,70502,tounfafi mainawa,bureau_70502033,voting_lists
21322,70502,tounfafi mainawa,bureau_70502034,voting_lists
21323,70502,tounfafi mahaman,bureau_70502035,voting_lists
21324,70502,tounfafi mahaman,bureau_70502036,voting_lists
21325,70502,tounfafi maikassouwa,bureau_70502037,voting_lists
21326,70502,tounfafi maikassouwa,bureau_70502038,voting_lists
21327,70502,tounfafi maikassouwa,bureau_70502039,voting_lists
21328,70502,tounfafi sidi,bureau_70502040,voting_lists
21329,70502,tounfafi saboua,bureau_70502041,voting_lists
21330,70503,gala,bureau_70503001,voting_lists
21331,70503,damagawa,bureau_70503002,voting_lists
21332,70503,kore haoussa,bureau_70503003,voting_lists
21333,70503,kore akassa(yada zakka),bureau_70503004,voting_lists
21334,70503,kore akassa,bureau_70503005,voting_lists
21335,70503,zangon arrewa,bureau_70503006,voting_lists
21336,70503,zangon arrewa + doungou bougage,bureau_70503007,voting_lists
21337,70503,garin maina,bureau_70503008,voting_lists
21338,70503,sabam peulh,bureau_70503009,voting_lists
21339,70503,taramni haoussa,bureau_70503010,voting_lists
21340,70503,taramni haoussa + taramni,bureau_70503011,voting_lists
21341,70503,massassaka,bureau_70503012,voting_lists
21342,70503,massassa1+massassaka 2,bureau_70503013,voting_lists
21343,70503,tacha wamou,bureau_70503014,voting_lists
21344,70503,gawassa makera,bureau_70503015,voting_lists
21345,70503,katsale,bureau_70503016,voting_lists
21346,70503,makwassa adamou,bureau_70503017,voting_lists
21347,70503,babban djibdji,bureau_70503018,voting_lists
21348,70503,makwassa,bureau_70503019,voting_lists
21349,70503,garin yassai,bureau_70503020,voting_lists
21350,70503,barawa,bureau_70503021,voting_lists
21351,70503,katsinawa,bureau_70503022,voting_lists
21352,70503,wadidjawa,bureau_70503023,voting_lists
21353,70503,taramni bougage,bureau_70503024,voting_lists
