"ID","commune_ID","localite","localite_ID","source","ID","commune_ID","localite","localite_ID","source"
"597","10201","cite somair","RENACOM_597","RENACOM","118","10201","cite somair areva b","bureau_10201029","voting_lists"
"597","10201","cite somair","RENACOM_597","RENACOM","119","10201","cite somair areva c","bureau_10201030","voting_lists"
"597","10201","cite somair","RENACOM_597","RENACOM","120","10201","cite somair areva d","bureau_10201031","voting_lists"
"597","10201","cite somair","RENACOM_597","RENACOM","121","10201","cite somair areva e","bureau_10201032","voting_lists"
"597","10201","cite somair","RENACOM_597","RENACOM","122","10201","cite somair areva f","bureau_10201033","voting_lists"
"599","10201","tamesna","RENACOM_599","RENACOM","90","10201","tamesna a","bureau_10201001","voting_lists"
"599","10201","tamesna","RENACOM_599","RENACOM","91","10201","tamesna b","bureau_10201002","voting_lists"
"599","10201","tamesna","RENACOM_599","RENACOM","92","10201","tamesna c","bureau_10201003","voting_lists"
"599","10201","tamesna","RENACOM_599","RENACOM","93","10201","tamesna d","bureau_10201004","voting_lists"
"601","10201","sahel","RENACOM_601","RENACOM","95","10201","sahel a","bureau_10201006","voting_lists"
"603","10201","wadata","RENACOM_603","RENACOM","100","10201","wadata a","bureau_10201011","voting_lists"
"604","10201","carre sntn","RENACOM_604","RENACOM","103","10201","carre sntn a","bureau_10201014","voting_lists"
"604","10201","carre sntn","RENACOM_604","RENACOM","104","10201","carre sntn b","bureau_10201015","voting_lists"
"604","10201","carre sntn","RENACOM_604","RENACOM","105","10201","carre sntn c","bureau_10201016","voting_lists"
"604","10201","carre sntn","RENACOM_604","RENACOM","106","10201","carre sntn d","bureau_10201017","voting_lists"
"604","10201","carre sntn","RENACOM_604","RENACOM","107","10201","carre sntn e","bureau_10201018","voting_lists"
"605","10201","carre nouveau marche","RENACOM_605","RENACOM","108","10201","carre nouveau marche a","bureau_10201019","voting_lists"
"605","10201","carre nouveau marche","RENACOM_605","RENACOM","109","10201","carre nouveau marche b","bureau_10201020","voting_lists"
"605","10201","carre nouveau marche","RENACOM_605","RENACOM","110","10201","carre nouveau marche c","bureau_10201021","voting_lists"
"605","10201","carre nouveau marche","RENACOM_605","RENACOM","111","10201","carre nouveau marche d","bureau_10201022","voting_lists"
"605","10201","carre nouveau marche","RENACOM_605","RENACOM","112","10201","carre nouveau marche e","bureau_10201023","voting_lists"
"608","10201","boukoki est","RENACOM_608","RENACOM","150","10201","boukoki est akokan","bureau_10201061","voting_lists"
"609","10201","akokan cite","RENACOM_609","RENACOM","143","10201","akokan carre b2","bureau_10201054","voting_lists"
"609","10201","akokan cite","RENACOM_609","RENACOM","144","10201","akokan carre c1","bureau_10201055","voting_lists"
"609","10201","akokan cite","RENACOM_609","RENACOM","145","10201","akokan carre c2","bureau_10201056","voting_lists"
"609","10201","akokan cite","RENACOM_609","RENACOM","146","10201","akokan carre c3","bureau_10201057","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","140","10201","akokan carere a 1","bureau_10201051","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","141","10201","akokan carre a 2","bureau_10201052","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","142","10201","akokan carre b 1","bureau_10201053","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","143","10201","akokan carre b2","bureau_10201054","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","144","10201","akokan carre c1","bureau_10201055","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","145","10201","akokan carre c2","bureau_10201056","voting_lists"
"610","10201","akokan carre","RENACOM_610","RENACOM","146","10201","akokan carre c3","bureau_10201057","voting_lists"
"616","10202","tebnit","RENACOM_616","RENACOM","194","10202","tebnit","bureau_10202039","voting_lists"
"618","10202","tarinkit","RENACOM_618","RENACOM","161","10202","tarinkit","bureau_10202006","voting_lists"
"619","10202","tarinkit","RENACOM_619","RENACOM","161","10202","tarinkit","bureau_10202006","voting_lists"
"620","10202","ikalan zagarane","RENACOM_620","RENACOM","156","10202","ikalan zagarane 1","bureau_10202001","voting_lists"
"620","10202","ikalan zagarane","RENACOM_620","RENACOM","157","10202","ikalan zagarane 2","bureau_10202002","voting_lists"
"622","10202","hanzamata","RENACOM_622","RENACOM","168","10202","hanzamata","bureau_10202013","voting_lists"
"627","10202","tezirfitik","RENACOM_627","RENACOM","173","10202","tezirfitik","bureau_10202018","voting_lists"
"630","10202","sikeret","RENACOM_630","RENACOM","190","10202","sikerat (dibba)","bureau_10202035","voting_lists"
"635","10202","anoumakarane (jikat)","RENACOM_635","RENACOM","167","10202","anoumakaran 1 (rta)","bureau_10202012","voting_lists"
"639","10203","aragh","RENACOM_639","RENACOM","204","10203","aragh1","bureau_10203005","voting_lists"
"639","10203","aragh","RENACOM_639","RENACOM","205","10203","aragh2","bureau_10203006","voting_lists"
"641","10203","zorika","RENACOM_641","RENACOM","223","10203","zorika","bureau_10203024","voting_lists"
"644","10203","aneker","RENACOM_644","RENACOM","212","10203","aneker","bureau_10203013","voting_lists"
"645","10203","gougaram","RENACOM_645","RENACOM","200","10203","gougaram1 issinga","bureau_10203001","voting_lists"
"645","10203","gougaram","RENACOM_645","RENACOM","201","10203","gougaram2amassaline","bureau_10203002","voting_lists"
"646","10203","mayatt","RENACOM_646","RENACOM","202","10203","mayatt1","bureau_10203003","voting_lists"
"646","10203","mayatt","RENACOM_646","RENACOM","203","10203","mayatt2","bureau_10203004","voting_lists"
"647","10203","anou-zagaran","RENACOM_647","RENACOM","227","10203","anouzagh","bureau_10203028","voting_lists"
"648","10203","talatt","RENACOM_648","RENACOM","208","10203","talat","bureau_10203009","voting_lists"
"649","10203","tegounoute","RENACOM_649","RENACOM","211","10203","tegounout","bureau_10203012","voting_lists"
"650","10203","anou-zagaghan","RENACOM_650","RENACOM","227","10203","anouzagh","bureau_10203028","voting_lists"
"651","10401","ebourkoum","RENACOM_651","RENACOM","272","10401","ebourkoum","bureau_10401009","voting_lists"
"652","10401","souloufet","RENACOM_652","RENACOM","269","10401","souloufiet","bureau_10401006","voting_lists"
"656","10401","tchintouloust","RENACOM_656","RENACOM","275","10401","tchintouloust 1","bureau_10401012","voting_lists"
"656","10401","tchintouloust","RENACOM_656","RENACOM","276","10401","tchintouloust 2","bureau_10401013","voting_lists"
"656","10401","tchintouloust","RENACOM_656","RENACOM","277","10401","tchintouloust 3","bureau_10401014","voting_lists"
"661","10401","tchinfiniten","RENACOM_661","RENACOM","268","10401","tchinfinitene","bureau_10401005","voting_lists"
"662","10401","etaghas","RENACOM_662","RENACOM","271","10401","etaghass","bureau_10401008","voting_lists"
"663","10401","afiss","RENACOM_663","RENACOM","274","10401","afis","bureau_10401011","voting_lists"
"665","10401","tchistan","RENACOM_665","RENACOM","290","10401","tchistan","bureau_10401027","voting_lists"
"668","10401","sidawet","RENACOM_668","RENACOM","287","10401","sidawat","bureau_10401024","voting_lists"
"672","10401","tefiss","RENACOM_672","RENACOM","285","10401","tefess","bureau_10401022","voting_lists"
"678","10401","taranat","RENACOM_678","RENACOM","300","10401","tarainat","bureau_10401037","voting_lists"
"681","10401","taghmeurt","RENACOM_681","RENACOM","279","10401","taghmert","bureau_10401016","voting_lists"
"684","10402","timia","RENACOM_684","RENACOM","303","10402","ttimia","bureau_10402001","voting_lists"
"684","10402","timia","RENACOM_684","RENACOM","304","10402","ttimia","bureau_10402002","voting_lists"
"684","10402","timia","RENACOM_684","RENACOM","305","10402","ttimia","bureau_10402003","voting_lists"
"684","10402","timia","RENACOM_684","RENACOM","306","10402","ttimia","bureau_10402004","voting_lists"
"686","10402","abarakan","RENACOM_686","RENACOM","311","10402","abarakan","bureau_10402009","voting_lists"
"687","10402","krip-krip","RENACOM_687","RENACOM","309","10402","krip krip","bureau_10402007","voting_lists"
"689","10402","oufen","RENACOM_689","RENACOM","326","10402","oufen","bureau_10402024","voting_lists"
"689","10402","oufen","RENACOM_689","RENACOM","327","10402","oufen","bureau_10402025","voting_lists"
"695","10402","enfissag","RENACOM_695","RENACOM","317","10402","anfissag","bureau_10402015","voting_lists"
"696","10402","zomo","RENACOM_696","RENACOM","325","10402","zomo","bureau_10402023","voting_lists"
"697","10402","assode","RENACOM_697","RENACOM","328","10402","assodei","bureau_10402026","voting_lists"
"702","10402","tewate","RENACOM_702","RENACOM","334","10402","tewat","bureau_10402032","voting_lists"
"702","10402","tewate","RENACOM_702","RENACOM","335","10402","tewat","bureau_10402033","voting_lists"
"715","10301","zoo baba","RENACOM_715","RENACOM","233","10301","zobaba","bureau_10301002","voting_lists"
"718","10301","aquer","RENACOM_718","RENACOM","232","10301","agueur","bureau_10301001","voting_lists"
"722","10302","achinouma","RENACOM_722","RENACOM","238","10302","achinouma","bureau_10302001","voting_lists"
"725","10302","argui","RENACOM_725","RENACOM","240","10302","argui","bureau_10302003","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","244","10302","dirkou 7","bureau_10302007","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","245","10302","dirkou 8","bureau_10302008","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","246","10302","dirkou 9","bureau_10302009","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","247","10302","dirkou 10","bureau_10302010","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","248","10302","dirkou 11","bureau_10302011","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","249","10302","dirkou 12","bureau_10302012","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","250","10302","dirkou 13","bureau_10302013","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","251","10302","dirkou 14","bureau_10302014","voting_lists"
"726","10302","dirkou","RENACOM_726","RENACOM","252","10302","dirkou 15","bureau_10302015","voting_lists"
"729","10302","bezza","RENACOM_729","RENACOM","241","10302","bezza","bureau_10302004","voting_lists"
"730","10302","latey","RENACOM_730","RENACOM","254","10302","lateye","bureau_10302017","voting_lists"
"731","10302","anney","RENACOM_731","RENACOM","239","10302","aneye","bureau_10302002","voting_lists"
"735","10303","chirfa","RENACOM_735","RENACOM","256","10303","chirfa","bureau_10303001","voting_lists"
"736","10303","yaba","RENACOM_736","RENACOM","257","10303","yaba","bureau_10303002","voting_lists"
"737","10303","siguedine","RENACOM_737","RENACOM","258","10303","siguidine","bureau_10303003","voting_lists"
"739","10304","fachi","RENACOM_739","RENACOM","259","10304","fachi","bureau_10304001","voting_lists"
"739","10304","fachi","RENACOM_739","RENACOM","260","10304","fachi","bureau_10304002","voting_lists"
"739","10304","fachi","RENACOM_739","RENACOM","261","10304","fachi","bureau_10304003","voting_lists"
"739","10304","fachi","RENACOM_739","RENACOM","262","10304","fachi","bureau_10304004","voting_lists"
"743","20101","tchoukoudjani i et ii (tchoukoudjani n'jarwa)","RENACOM_743","RENACOM","890","20101","tchoukoudjani","bureau_20101027","voting_lists"
"743","20101","tchoukoudjani i et ii (tchoukoudjani n'jarwa)","RENACOM_743","RENACOM","891","20101","tchoukoudjani 2","bureau_20101028","voting_lists"
"744","20101","boula goni","RENACOM_744","RENACOM","870","20101","boulagana 1","bureau_20101007","voting_lists"
"744","20101","boula goni","RENACOM_744","RENACOM","871","20101","boulagana 2","bureau_20101008","voting_lists"
"745","20101","bosso","RENACOM_745","RENACOM","864","20101","bosso 1","bureau_20101001","voting_lists"
"745","20101","bosso","RENACOM_745","RENACOM","865","20101","bosso 2","bureau_20101002","voting_lists"
"745","20101","bosso","RENACOM_745","RENACOM","866","20101","bosso 3","bureau_20101003","voting_lists"
"745","20101","bosso","RENACOM_745","RENACOM","867","20101","bosso 4","bureau_20101004","voting_lists"
"745","20101","bosso","RENACOM_745","RENACOM","868","20101","bosso 5","bureau_20101005","voting_lists"
"745","20101","bosso","RENACOM_745","RENACOM","869","20101","bosso 6","bureau_20101006","voting_lists"
"746","20101","boulagana","RENACOM_746","RENACOM","870","20101","boulagana 1","bureau_20101007","voting_lists"
"746","20101","boulagana","RENACOM_746","RENACOM","871","20101","boulagana 2","bureau_20101008","voting_lists"
"748","20101","kiari kaari","RENACOM_748","RENACOM","928","20101","kiari kari","bureau_20101065","voting_lists"
"752","20101","rille","RENACOM_752","RENACOM","931","20101","rille","bureau_20101068","voting_lists"
"752","20101","rille","RENACOM_752","RENACOM","932","20101","rille 2","bureau_20101069","voting_lists"
"753","20101","gogone","RENACOM_753","RENACOM","879","20101","gogone 1","bureau_20101016","voting_lists"
"753","20101","gogone","RENACOM_753","RENACOM","880","20101","gogone 2","bureau_20101017","voting_lists"
"755","20101","boulayi","RENACOM_755","RENACOM","881","20101","boulayi 1","bureau_20101018","voting_lists"
"755","20101","boulayi","RENACOM_755","RENACOM","882","20101","boulayi 2","bureau_20101019","voting_lists"
"757","20101","bassa","RENACOM_757","RENACOM","918","20101","bassa","bureau_20101055","voting_lists"
"761","20101","fowaram","RENACOM_761","RENACOM","922","20101","fowaram","bureau_20101059","voting_lists"
"764","20101","djabalam","RENACOM_764","RENACOM","901","20101","djaballam","bureau_20101038","voting_lists"
"773","20101","abadam i","RENACOM_773","RENACOM","876","20101","abadam 1","bureau_20101013","voting_lists"
"773","20101","abadam i","RENACOM_773","RENACOM","877","20101","abadam 2","bureau_20101014","voting_lists"
"773","20101","abadam i","RENACOM_773","RENACOM","878","20101","abadam 3","bureau_20101015","voting_lists"
"774","20101","abadam ii","RENACOM_774","RENACOM","876","20101","abadam 1","bureau_20101013","voting_lists"
"774","20101","abadam ii","RENACOM_774","RENACOM","877","20101","abadam 2","bureau_20101014","voting_lists"
"774","20101","abadam ii","RENACOM_774","RENACOM","878","20101","abadam 3","bureau_20101015","voting_lists"
"780","20101","kessa bassa","RENACOM_780","RENACOM","897","20101","kiessa bassa","bureau_20101034","voting_lists"
"788","20101","yebi kinja","RENACOM_788","RENACOM","884","20101","yebikindia","bureau_20101021","voting_lists"
"790","20101","toubaram","RENACOM_790","RENACOM","900","20101","toubouram","bureau_20101037","voting_lists"
"793","20101","djaboullam","RENACOM_793","RENACOM","901","20101","djaballam","bureau_20101038","voting_lists"
"793","20101","djaboullam","RENACOM_793","RENACOM","924","20101","djaboullome","bureau_20101061","voting_lists"
"798","20101","fowaram","RENACOM_798","RENACOM","922","20101","fowaram","bureau_20101059","voting_lists"
"800","20101","n'guirmaram","RENACOM_800","RENACOM","927","20101","nguirmaram","bureau_20101064","voting_lists"
"803","20101","mamouri","RENACOM_803","RENACOM","902","20101","mamouri","bureau_20101039","voting_lists"
"805","20101","maniram","RENACOM_805","RENACOM","899","20101","maniram","bureau_20101036","voting_lists"
"817","20101","koumadou","RENACOM_817","RENACOM","906","20101","koumadou","bureau_20101043","voting_lists"
